0,Dwarf remains,item_model_ground,2595
11001,Dagon'hai history,item_model_ground,23971
11002,Sin'keth's diary,item_model_ground,23966
11003,An empty folder,item_model_ground,23967
11006,Used folder,item_model_ground,23969
11007,Full folder,item_model_ground,23968
11008,Rat's paper,item_model_ground,23965
11009,Letter to surok,item_model_ground,2838
11010,Surok's letter,item_model_ground,23964
11011,Zaff's instructions,item_model_ground,23970
11012,Wand,item_model_ground,23972
11012,Wand,item_model_male0,23951
11012,Wand,item_model_female0,23949
11013,Infused wand,item_model_ground,23973
11013,Infused wand,item_model_male0,23952
11013,Infused wand,item_model_female0,23950
11014,Beacon ring,item_model_ground,23979
11019,Chicken feet,item_model_ground,23997
11019,Chicken feet,item_model_male0,24033
11019,Chicken feet,item_model_female0,24045
11020,Chicken wings,item_model_ground,24000
11020,Chicken wings,item_model_male0,24037
11020,Chicken wings,item_model_male1,24032
11020,Chicken wings,item_model_female0,24048
11020,Chicken wings,item_model_female1,24044
11021,Chicken head,item_model_ground,23998
11021,Chicken head,item_model_male0,24034
11021,Chicken head,item_model_female0,24046
11022,Chicken legs,item_model_ground,23999
11022,Chicken legs,item_model_male0,24035
11022,Chicken legs,item_model_female0,24047
11023,Magic egg,item_model_ground,24002
11024,Rabbit mould,item_model_ground,24006
11025,Chocolate chunks,item_model_ground,24007
11026,Chocolate kebbit,item_model_ground,23996
11027,Easter egg,item_model_ground,24001
11027,Easter egg,item_model_male0,24040
11027,Easter egg,item_model_female0,24040
11028,Easter egg,item_model_ground,24005
11028,Easter egg,item_model_male0,24043
11028,Easter egg,item_model_female0,24043
11029,Easter egg,item_model_ground,24003
11029,Easter egg,item_model_male0,24041
11029,Easter egg,item_model_female0,24041
11030,Easter egg,item_model_ground,24004
11030,Easter egg,item_model_male0,24042
11030,Easter egg,item_model_female0,24042
11031,Damp planks,item_model_ground,24058
11032,Crude carving,item_model_ground,24060
11033,Cruder carving,item_model_ground,24057
11034,Sven's last map,item_model_ground,2600
11035,Windswept logs,item_model_ground,24059
11036,Parchment,item_model_ground,24140
11037,Brine sabre,item_model_ground,24142
11037,Brine sabre,item_model_male0,24052
11037,Brine sabre,item_model_female0,24052
11039,Key,item_model_ground,24144
11040,Key,item_model_ground,24145
11041,Key,item_model_ground,24147
11042,Key,item_model_ground,24143
11043,Key,item_model_ground,24146
11044,Rotten barrel,item_model_ground,18322
11045,Rotten barrel,item_model_ground,18322
11046,Rope,item_model_ground,1842
11046,Rope,item_model_male0,10131
11046,Rope,item_model_female0,10131
11047,Brine rat,item_model_ground,24141
11048,Armour shard,item_model_ground,24406
11049,Artefact,item_model_ground,24407
11050,Axe head,item_model_ground,24408
11051,Artefact,item_model_ground,24409
11052,Helmet fragment,item_model_ground,24410
11053,Artefact,item_model_ground,24411
11054,Shield fragment,item_model_ground,24414
11055,Artefact,item_model_ground,24415
11056,Sword fragment,item_model_ground,24416
11057,Artefact,item_model_ground,24417
11058,Mace,item_model_ground,24412
11059,Artefact,item_model_ground,24413
11060,Goblin village sphere,item_model_ground,23620
11061,Ancient mace,item_model_ground,24412
11061,Ancient mace,item_model_male0,24538
11061,Ancient mace,item_model_female0,24538
11062,Zanik (slice),item_model_ground,15496
11065,Bracelet mould,item_model_ground,24565
11068,Gold bracelet,item_model_ground,24566
11068,Gold bracelet,item_model_male0,24558
11068,Gold bracelet,item_model_female0,24564
11069,Gold bracelet,item_model_ground,24566
11069,Gold bracelet,item_model_male0,24558
11069,Gold bracelet,item_model_female0,24564
11071,Sapphire bracelet,item_model_ground,24566
11071,Sapphire bracelet,item_model_male0,24558
11071,Sapphire bracelet,item_model_female0,24564
11072,Sapphire bracelet,item_model_ground,24566
11072,Sapphire bracelet,item_model_male0,24558
11072,Sapphire bracelet,item_model_female0,24564
11074,Bracelet of clay,item_model_ground,24566
11074,Bracelet of clay,item_model_male0,24558
11074,Bracelet of clay,item_model_female0,24564
11076,Emerald bracelet,item_model_ground,24566
11076,Emerald bracelet,item_model_male0,24558
11076,Emerald bracelet,item_model_female0,24564
11078,Emerald bracelet,item_model_ground,24566
11078,Emerald bracelet,item_model_male0,24558
11078,Emerald bracelet,item_model_female0,24564
11079,Castle wars bracelet(3),item_model_ground,24566
11079,Castle wars bracelet(3),item_model_male0,24558
11079,Castle wars bracelet(3),item_model_female0,24564
11081,Castle wars bracelet(2),item_model_ground,24566
11081,Castle wars bracelet(2),item_model_male0,24558
11081,Castle wars bracelet(2),item_model_female0,24564
11083,Castle wars bracelet(1),item_model_ground,24566
11083,Castle wars bracelet(1),item_model_male0,24558
11083,Castle wars bracelet(1),item_model_female0,24564
11085,Ruby bracelet,item_model_ground,24566
11085,Ruby bracelet,item_model_male0,24558
11085,Ruby bracelet,item_model_female0,24564
11087,Ruby bracelet,item_model_ground,24566
11087,Ruby bracelet,item_model_male0,24558
11087,Ruby bracelet,item_model_female0,24564
11088,Inoculation bracelet,item_model_ground,24566
11088,Inoculation bracelet,item_model_male0,24558
11088,Inoculation bracelet,item_model_female0,24564
11090,Phoenix necklace,item_model_ground,2506
11090,Phoenix necklace,item_model_male0,281
11090,Phoenix necklace,item_model_female0,445
11092,Diamond bracelet,item_model_ground,24566
11092,Diamond bracelet,item_model_male0,24558
11092,Diamond bracelet,item_model_female0,24564
11094,Diamond bracelet,item_model_ground,24566
11094,Diamond bracelet,item_model_male0,24558
11094,Diamond bracelet,item_model_female0,24564
11095,Abyssal bracelet(5),item_model_ground,24566
11095,Abyssal bracelet(5),item_model_male0,24558
11095,Abyssal bracelet(5),item_model_female0,24564
11097,Abyssal bracelet(4),item_model_ground,24566
11097,Abyssal bracelet(4),item_model_male0,24558
11097,Abyssal bracelet(4),item_model_female0,24564
11099,Abyssal bracelet(3),item_model_ground,24566
11099,Abyssal bracelet(3),item_model_male0,24558
11099,Abyssal bracelet(3),item_model_female0,24564
11101,Abyssal bracelet(2),item_model_ground,24566
11101,Abyssal bracelet(2),item_model_male0,24558
11101,Abyssal bracelet(2),item_model_female0,24564
11103,Abyssal bracelet(1),item_model_ground,24566
11103,Abyssal bracelet(1),item_model_male0,24558
11103,Abyssal bracelet(1),item_model_female0,24564
11105,Skills necklace(4),item_model_ground,2506
11105,Skills necklace(4),item_model_male0,281
11105,Skills necklace(4),item_model_female0,445
11107,Skills necklace(3),item_model_ground,2506
11107,Skills necklace(3),item_model_male0,281
11107,Skills necklace(3),item_model_female0,445
11109,Skills necklace(2),item_model_ground,2506
11109,Skills necklace(2),item_model_male0,281
11109,Skills necklace(2),item_model_female0,445
11111,Skills necklace(1),item_model_ground,2506
11111,Skills necklace(1),item_model_male0,281
11111,Skills necklace(1),item_model_female0,445
11113,Skills necklace,item_model_ground,2506
11113,Skills necklace,item_model_male0,281
11113,Skills necklace,item_model_female0,445
11115,Dragonstone bracelet,item_model_ground,24566
11115,Dragonstone bracelet,item_model_male0,24558
11115,Dragonstone bracelet,item_model_female0,24564
11117,Dragon bracelet,item_model_ground,24566
11117,Dragon bracelet,item_model_male0,24558
11117,Dragon bracelet,item_model_female0,24564
11118,Combat bracelet(4),item_model_ground,24566
11118,Combat bracelet(4),item_model_male0,24558
11118,Combat bracelet(4),item_model_female0,24564
11120,Combat bracelet(3),item_model_ground,24566
11120,Combat bracelet(3),item_model_male0,24558
11120,Combat bracelet(3),item_model_female0,24564
11122,Combat bracelet(2),item_model_ground,24566
11122,Combat bracelet(2),item_model_male0,24558
11122,Combat bracelet(2),item_model_female0,24564
11124,Combat bracelet(1),item_model_ground,24566
11124,Combat bracelet(1),item_model_male0,24558
11124,Combat bracelet(1),item_model_female0,24564
11126,Combat bracelet,item_model_ground,24566
11126,Combat bracelet,item_model_male0,24558
11126,Combat bracelet,item_model_female0,24564
11128,Berserker necklace,item_model_ground,9635
11128,Berserker necklace,item_model_male0,9643
11128,Berserker necklace,item_model_female0,9645
11130,Onyx bracelet,item_model_ground,24566
11130,Onyx bracelet,item_model_male0,24558
11130,Onyx bracelet,item_model_female0,24564
11132,Onyx bracelet,item_model_ground,24566
11132,Onyx bracelet,item_model_male0,24558
11132,Onyx bracelet,item_model_female0,24564
11133,Regen bracelet,item_model_ground,24566
11133,Regen bracelet,item_model_male0,24558
11133,Regen bracelet,item_model_female0,24564
11136,Karamja gloves 1,item_model_ground,24569
11136,Karamja gloves 1,item_model_male0,24567
11136,Karamja gloves 1,item_model_female0,24568
11137,Antique lamp,item_model_ground,3348
11138,Karamja gloves 2,item_model_ground,24569
11138,Karamja gloves 2,item_model_male0,24567
11138,Karamja gloves 2,item_model_female0,24568
11139,Antique lamp,item_model_ground,3348
11140,Karamja gloves 3,item_model_ground,24569
11140,Karamja gloves 3,item_model_male0,24567
11140,Karamja gloves 3,item_model_female0,24568
11141,Antique lamp,item_model_ground,3348
11151,Dream vial (empty),item_model_ground,16726
11151,Dream vial (empty),item_model_male0,16490
11151,Dream vial (empty),item_model_female0,16490
11152,Dream vial (water),item_model_ground,16726
11152,Dream vial (water),item_model_male0,16490
11152,Dream vial (water),item_model_female0,16490
11153,Dream vial (herb),item_model_ground,16726
11153,Dream vial (herb),item_model_male0,16490
11153,Dream vial (herb),item_model_female0,16490
11154,Dream potion,item_model_ground,16732
11154,Dream potion,item_model_male0,16490
11154,Dream potion,item_model_female0,16490
11155,Ground astral rune,item_model_ground,2742
11156,Astral rune shards,item_model_ground,9121
11157,Dreamy lamp,item_model_ground,20832
11158,Cyrisus's chest,item_model_ground,24996
11159,Hunter kit,item_model_ground,24995
11164,Restored shield,item_model_ground,25772
11165,Phoenix crossbow,item_model_ground,17370
11165,Phoenix crossbow,item_model_male0,16846
11165,Phoenix crossbow,item_model_female0,42622
11167,Phoenix crossbow,item_model_ground,16876
11167,Phoenix crossbow,item_model_male0,16846
11167,Phoenix crossbow,item_model_female0,42622
11169,Newspaper,item_model_ground,25775
11171,Newspaper,item_model_ground,25775
11173,Half certificate,item_model_ground,25769
11174,Half certificate,item_model_ground,25770
11175,Uncleaned find,item_model_ground,17293
11176,Arrowheads,item_model_ground,25505
11177,Jewellery,item_model_ground,25506
11178,Pottery,item_model_ground,25508
11179,Old coin,item_model_ground,25509
11180,Ancient coin,item_model_ground,25510
11181,Ancient symbol,item_model_ground,25504
11182,Old symbol,item_model_ground,25511
11183,Old chipped vase,item_model_ground,25512
11184,Museum map,item_model_ground,25507
11185,Antique lamp,item_model_ground,3348
11186,Antique lamp,item_model_ground,3348
11187,Antique lamp,item_model_ground,3348
11188,Antique lamp,item_model_ground,3348
11189,Antique lamp,item_model_ground,3348
11190,Digsite pendant (1),item_model_ground,2506
11190,Digsite pendant (1),item_model_male0,281
11190,Digsite pendant (1),item_model_female0,445
11191,Digsite pendant (2),item_model_ground,2506
11191,Digsite pendant (2),item_model_male0,281
11191,Digsite pendant (2),item_model_female0,445
11192,Digsite pendant (3),item_model_ground,2506
11192,Digsite pendant (3),item_model_male0,281
11192,Digsite pendant (3),item_model_female0,445
11193,Digsite pendant (4),item_model_ground,2506
11193,Digsite pendant (4),item_model_male0,281
11193,Digsite pendant (4),item_model_female0,445
11194,Digsite pendant (5),item_model_ground,2506
11194,Digsite pendant (5),item_model_male0,281
11194,Digsite pendant (5),item_model_female0,445
11195,Clean necklace,item_model_ground,2506
11195,Clean necklace,item_model_male0,281
11195,Clean necklace,item_model_female0,445
11196,Griffin feather,item_model_ground,19414
11197,Miazrqa's pendant,item_model_ground,25931
11198,Music sheet,item_model_ground,25930
11199,Rupert's helmet,item_model_ground,25929
11200,Dwarven helmet,item_model_ground,25929
11200,Dwarven helmet,item_model_male0,26091
11200,Dwarven helmet,item_model_male1,230
11200,Dwarven helmet,item_model_female0,26100
11200,Dwarven helmet,item_model_female1,403
11202,Shrinking recipe,item_model_ground,25932
11203,To-do list,item_model_ground,25932
11204,Shrink-me-quick,item_model_ground,25933
11204,Shrink-me-quick,item_model_male0,26095
11204,Shrink-me-quick,item_model_female0,26095
11205,Shrunk ogleroot,item_model_ground,25922
11210,Golden goblin,item_model_ground,25923
11211,Magic beans,item_model_ground,25924
11212,Dragon arrow,item_model_ground,26306
11217,Dragon fire arrow,item_model_ground,26282
11222,Dragon fire arrow (lit),item_model_ground,26287
11227,Dragon arrow(p),item_model_ground,26306
11228,Dragon arrow(p+),item_model_ground,26306
11229,Dragon arrow(p++),item_model_ground,26306
11230,Dragon dart,item_model_ground,26311
11230,Dragon dart,item_model_male0,26280
11230,Dragon dart,item_model_female0,26280
11231,Dragon dart(p),item_model_ground,26311
11231,Dragon dart(p),item_model_male0,26280
11231,Dragon dart(p),item_model_female0,26280
11232,Dragon dart tip,item_model_ground,26312
11233,Dragon dart(p+),item_model_ground,26311
11233,Dragon dart(p+),item_model_male0,26280
11233,Dragon dart(p+),item_model_female0,26280
11234,Dragon dart(p++),item_model_ground,26311
11234,Dragon dart(p++),item_model_male0,26280
11234,Dragon dart(p++),item_model_female0,26280
11235,Dark bow,item_model_ground,26386
11235,Dark bow,item_model_male0,26279
11235,Dark bow,item_model_female0,26279
11237,Dragon arrowtips,item_model_ground,26303
11238,Baby impling jar,item_model_ground,26323
11240,Young impling jar,item_model_ground,26323
11242,Gourmet impling jar,item_model_ground,26323
11244,Earth impling jar,item_model_ground,26323
11246,Essence impling jar,item_model_ground,26323
11248,Eclectic impling jar,item_model_ground,26323
11250,Nature impling jar,item_model_ground,26323
11252,Magpie impling jar,item_model_ground,26323
11254,Ninja impling jar,item_model_ground,26323
11256,Dragon impling jar,item_model_ground,26323
11258,Jar generator,item_model_ground,26328
11259,Magic butterfly net,item_model_ground,26326
11259,Magic butterfly net,item_model_male0,26281
11259,Magic butterfly net,item_model_female0,26281
11260,Impling jar,item_model_ground,26324
11262,Imp repellent,item_model_ground,26330
11264,Anchovy oil,item_model_ground,26304
11266,Anchovy paste,item_model_ground,26305
11267,Dummy,item_model_ground,26329
11268,Dummy,item_model_ground,26327
11269,Dummy,item_model_ground,26325
11271,Dummy,item_model_ground,26331
11273,Impling scroll,item_model_ground,2774
11279,Elvarg's head,item_model_ground,26451
11279,Elvarg's head,item_model_male0,26608
11279,Elvarg's head,item_model_female0,26608
11280,Cavalier mask,item_model_ground,26452
11280,Cavalier mask,item_model_male0,26415
11280,Cavalier mask,item_model_female0,26429
11282,Beret mask,item_model_ground,26453
11282,Beret mask,item_model_male0,26414
11282,Beret mask,item_model_female0,26428
11283,Dragonfire shield,item_model_ground,26457
11283,Dragonfire shield,item_model_male0,26423
11283,Dragonfire shield,item_model_female0,26423
11284,Dragonfire shield,item_model_ground,26457
11284,Dragonfire shield,item_model_male0,26423
11284,Dragonfire shield,item_model_female0,26423
11286,Draconic visage,item_model_ground,26456
11323,Barbarian rod,item_model_ground,26664
11323,Barbarian rod,item_model_male0,26649
11323,Barbarian rod,item_model_female0,42636
11324,Roe,item_model_ground,26666
11326,Caviar,item_model_ground,26666
11328,Leaping trout,item_model_ground,26663
11330,Leaping salmon,item_model_ground,26672
11332,Leaping sturgeon,item_model_ground,26668
11334,Fish offcuts,item_model_ground,26673
11335,Dragon full helm,item_model_ground,26662
11335,Dragon full helm,item_model_male0,26632
11335,Dragon full helm,item_model_female0,26658
11337,Mangled bones,item_model_ground,26670
11338,Chewed bones,item_model_ground,26670
11339,My notes,item_model_ground,6743
11340,Barbarian skills,item_model_ground,6743
11341,Ancient page,item_model_ground,26671
11342,Ancient page,item_model_ground,26667
11343,Ancient page,item_model_ground,26671
11344,Ancient page,item_model_ground,26667
11345,Ancient page,item_model_ground,26671
11346,Ancient page,item_model_ground,26667
11347,Ancient page,item_model_ground,26671
11348,Ancient page,item_model_ground,26667
11349,Ancient page,item_model_ground,26671
11350,Ancient page,item_model_ground,26667
11351,Ancient page,item_model_ground,26671
11352,Ancient page,item_model_ground,26667
11353,Ancient page,item_model_ground,26671
11354,Ancient page,item_model_ground,26667
11355,Ancient page,item_model_ground,26671
11356,Ancient page,item_model_ground,26667
11357,Ancient page,item_model_ground,26671
11358,Ancient page,item_model_ground,26667
11359,Ancient page,item_model_ground,26671
11360,Ancient page,item_model_ground,26667
11361,Ancient page,item_model_ground,26671
11362,Ancient page,item_model_ground,26667
11363,Ancient page,item_model_ground,26671
11364,Ancient page,item_model_ground,26667
11365,Ancient page,item_model_ground,26671
11366,Ancient page,item_model_ground,26667
11367,Bronze hasta,item_model_ground,26665
11367,Bronze hasta,item_model_male0,26653
11367,Bronze hasta,item_model_female0,42647
11369,Iron hasta,item_model_ground,26665
11369,Iron hasta,item_model_male0,26653
11369,Iron hasta,item_model_female0,42647
11371,Steel hasta,item_model_ground,26665
11371,Steel hasta,item_model_male0,26653
11371,Steel hasta,item_model_female0,42647
11373,Mithril hasta,item_model_ground,26665
11373,Mithril hasta,item_model_male0,26653
11373,Mithril hasta,item_model_female0,42647
11375,Adamant hasta,item_model_ground,26665
11375,Adamant hasta,item_model_male0,26653
11375,Adamant hasta,item_model_female0,42647
11377,Rune hasta,item_model_ground,26665
11377,Rune hasta,item_model_male0,26653
11377,Rune hasta,item_model_female0,42647
11379,Bronze hasta(p),item_model_ground,26669
11379,Bronze hasta(p),item_model_male0,26656
11379,Bronze hasta(p),item_model_female0,42646
11381,Bronze hasta(kp),item_model_ground,26669
11381,Bronze hasta(kp),item_model_male0,26656
11381,Bronze hasta(kp),item_model_female0,42646
11382,Bronze hasta(p+),item_model_ground,26669
11382,Bronze hasta(p+),item_model_male0,26656
11382,Bronze hasta(p+),item_model_female0,42646
11384,Bronze hasta(p++),item_model_ground,26669
11384,Bronze hasta(p++),item_model_male0,26656
11384,Bronze hasta(p++),item_model_female0,42646
11386,Iron hasta(p),item_model_ground,26669
11386,Iron hasta(p),item_model_male0,26656
11386,Iron hasta(p),item_model_female0,42646
11388,Iron hasta(kp),item_model_ground,26669
11388,Iron hasta(kp),item_model_male0,26656
11388,Iron hasta(kp),item_model_female0,42646
11389,Iron hasta(p+),item_model_ground,26669
11389,Iron hasta(p+),item_model_male0,26656
11389,Iron hasta(p+),item_model_female0,42646
11391,Iron hasta(p++),item_model_ground,26669
11391,Iron hasta(p++),item_model_male0,26656
11391,Iron hasta(p++),item_model_female0,42646
11393,Steel hasta(p),item_model_ground,26669
11393,Steel hasta(p),item_model_male0,26656
11393,Steel hasta(p),item_model_female0,42646
11395,Steel hasta(kp),item_model_ground,26669
11395,Steel hasta(kp),item_model_male0,26656
11395,Steel hasta(kp),item_model_female0,42646
11396,Steel hasta(p+),item_model_ground,26669
11396,Steel hasta(p+),item_model_male0,26656
11396,Steel hasta(p+),item_model_female0,42646
11398,Steel hasta(p++),item_model_ground,26669
11398,Steel hasta(p++),item_model_male0,26656
11398,Steel hasta(p++),item_model_female0,42646
11400,Mithril hasta(p),item_model_ground,26669
11400,Mithril hasta(p),item_model_male0,26656
11400,Mithril hasta(p),item_model_female0,42646
11402,Mithril hasta(kp),item_model_ground,26669
11402,Mithril hasta(kp),item_model_male0,26656
11402,Mithril hasta(kp),item_model_female0,42646
11403,Mithril hasta(p+),item_model_ground,26669
11403,Mithril hasta(p+),item_model_male0,26656
11403,Mithril hasta(p+),item_model_female0,42646
11405,Mithril hasta(p++),item_model_ground,26669
11405,Mithril hasta(p++),item_model_male0,26656
11405,Mithril hasta(p++),item_model_female0,42646
11407,Adamant hasta(p),item_model_ground,26669
11407,Adamant hasta(p),item_model_male0,26656
11407,Adamant hasta(p),item_model_female0,42646
11409,Adamant hasta(kp),item_model_ground,26669
11409,Adamant hasta(kp),item_model_male0,26656
11409,Adamant hasta(kp),item_model_female0,42646
11410,Adamant hasta(p+),item_model_ground,26669
11410,Adamant hasta(p+),item_model_male0,26656
11410,Adamant hasta(p+),item_model_female0,42646
11412,Adamant hasta(p++),item_model_ground,26669
11412,Adamant hasta(p++),item_model_male0,26656
11412,Adamant hasta(p++),item_model_female0,42646
11414,Rune hasta(p),item_model_ground,26669
11414,Rune hasta(p),item_model_male0,26656
11414,Rune hasta(p),item_model_female0,42646
11416,Rune hasta(kp),item_model_ground,26669
11416,Rune hasta(kp),item_model_male0,26656
11416,Rune hasta(kp),item_model_female0,42646
11417,Rune hasta(p+),item_model_ground,26669
11417,Rune hasta(p+),item_model_male0,26656
11417,Rune hasta(p+),item_model_female0,42646
11419,Rune hasta(p++),item_model_ground,26669
11419,Rune hasta(p++),item_model_male0,26656
11419,Rune hasta(p++),item_model_female0,42646
11427,Fish vial,item_model_ground,26825
11428,Fish vial,item_model_ground,26826
11429,Attack mix(2),item_model_ground,26826
11431,Attack mix(1),item_model_ground,26825
11433,Antipoison mix(2),item_model_ground,26826
11435,Antipoison mix(1),item_model_ground,26825
11437,Relicym's mix(2),item_model_ground,26826
11439,Relicym's mix(1),item_model_ground,26825
11441,Strength mix(1),item_model_ground,26825
11443,Strength mix(2),item_model_ground,26826
11445,Combat mix(2),item_model_ground,26826
11447,Combat mix(1),item_model_ground,26825
11449,Restore mix(2),item_model_ground,26826
11451,Restore mix(1),item_model_ground,26825
11453,Energy mix(2),item_model_ground,26826
11455,Energy mix(1),item_model_ground,26825
11457,Defence mix(2),item_model_ground,26826
11459,Defence mix(1),item_model_ground,26825
11461,Agility mix(2),item_model_ground,26826
11463,Agility mix(1),item_model_ground,26825
11465,Prayer mix(2),item_model_ground,26826
11467,Prayer mix(1),item_model_ground,26825
11469,Superattack mix(2),item_model_ground,26826
11471,Superattack mix(1),item_model_ground,26825
11473,Anti-poison supermix(2),item_model_ground,26826
11475,Anti-poison supermix(1),item_model_ground,26825
11477,Fishing mix(2),item_model_ground,26826
11479,Fishing mix(1),item_model_ground,26825
11481,Super energy mix(2),item_model_ground,26826
11483,Super energy mix(1),item_model_ground,26825
11485,Super str. mix(2),item_model_ground,26826
11487,Super str. mix(1),item_model_ground,26825
11489,Magic essence mix(2),item_model_ground,26826
11491,Magic essence mix(1),item_model_ground,26825
11493,Super restore mix(2),item_model_ground,26826
11495,Super restore mix(1),item_model_ground,26825
11497,Super def. mix(2),item_model_ground,26826
11499,Super def. mix(1),item_model_ground,26825
11501,Antidote+ mix(2),item_model_ground,26826
11503,Antidote+ mix(1),item_model_ground,26825
11505,Antifire mix(2),item_model_ground,26826
11507,Antifire mix(1),item_model_ground,26825
11509,Ranging mix(2),item_model_ground,26826
11511,Ranging mix(1),item_model_ground,26825
11513,Magic mix(2),item_model_ground,26826
11515,Magic mix(1),item_model_ground,26825
11517,Hunting mix(2),item_model_ground,26826
11519,Hunting mix(1),item_model_ground,26825
11521,Zamorak mix(2),item_model_ground,26826
11523,Zamorak mix(1),item_model_ground,26825
11525,Feather,item_model_ground,2476
11640,Book of knowledge,item_model_ground,27103
11656,Glassblowing book,item_model_ground,27051
11663,Void mage helm,item_model_ground,27164
11663,Void mage helm,item_model_male0,230
11663,Void mage helm,item_model_male1,27151
11663,Void mage helm,item_model_female0,403
11663,Void mage helm,item_model_female1,27137
11664,Void ranger helm,item_model_ground,27163
11664,Void ranger helm,item_model_male0,230
11664,Void ranger helm,item_model_male1,27150
11664,Void ranger helm,item_model_female0,403
11664,Void ranger helm,item_model_female1,27138
11665,Void melee helm,item_model_ground,27166
11665,Void melee helm,item_model_male0,230
11665,Void melee helm,item_model_male1,27154
11665,Void melee helm,item_model_female0,403
11665,Void melee helm,item_model_female1,27139
11666,Void seal(8),item_model_ground,27165
11666,Void seal(8),item_model_male0,27148
11666,Void seal(8),item_model_female0,27148
11667,Void seal(7),item_model_ground,27165
11667,Void seal(7),item_model_male0,27148
11667,Void seal(7),item_model_female0,27148
11668,Void seal(6),item_model_ground,27165
11668,Void seal(6),item_model_male0,27148
11668,Void seal(6),item_model_female0,27148
11669,Void seal(5),item_model_ground,27165
11669,Void seal(5),item_model_male0,27148
11669,Void seal(5),item_model_female0,27148
11670,Void seal(4),item_model_ground,27165
11670,Void seal(4),item_model_male0,27148
11670,Void seal(4),item_model_female0,27148
11671,Void seal(3),item_model_ground,27165
11671,Void seal(3),item_model_male0,27148
11671,Void seal(3),item_model_female0,27148
11672,Void seal(2),item_model_ground,27165
11672,Void seal(2),item_model_male0,27148
11672,Void seal(2),item_model_female0,27148
11673,Void seal(1),item_model_ground,27165
11673,Void seal(1),item_model_male0,27148
11673,Void seal(1),item_model_female0,27148
11677,Explorer's notes,item_model_ground,2794
11678,Black knight helm,item_model_ground,2813
11679,Antique lamp,item_model_ground,3348
11680,Address form,item_model_ground,27230
11681,Scrap paper,item_model_ground,27231
11682,Hair clip,item_model_ground,27232
11686,Fire rune,item_model_ground,2399
11687,Water rune,item_model_ground,2652
11688,Air rune,item_model_ground,2405
11689,Earth rune,item_model_ground,2737
11690,Mind rune,item_model_ground,2481
11691,Body rune,item_model_ground,2340
11692,Death rune,item_model_ground,2645
11693,Nature rune,item_model_ground,2734
11694,Chaos rune,item_model_ground,2707
11695,Law rune,item_model_ground,2382
11696,Cosmic rune,item_model_ground,2735
11697,Blood rune,item_model_ground,2665
11698,Soul rune,item_model_ground,2434
11699,Astral rune,item_model_ground,16742
11700,Bronze arrow,item_model_ground,2711
11701,Iron arrow,item_model_ground,2711
11702,Steel arrow,item_model_ground,2711
11703,Mithril arrow,item_model_ground,2711
11704,Raw pheasant,item_model_ground,2498
11705,Beach boxing gloves,item_model_ground,12277
11705,Beach boxing gloves,item_model_male0,13317
11705,Beach boxing gloves,item_model_female0,13329
11706,Beach boxing gloves,item_model_ground,12277
11706,Beach boxing gloves,item_model_male0,13317
11706,Beach boxing gloves,item_model_female0,13329
11707,Cursed goblin hammer,item_model_ground,2731
11707,Cursed goblin hammer,item_model_male0,542
11707,Cursed goblin hammer,item_model_female0,42616
11708,Cursed goblin bow,item_model_ground,2562
11708,Cursed goblin bow,item_model_male0,512
11708,Cursed goblin bow,item_model_female0,512
11709,Cursed goblin staff,item_model_ground,2810
11709,Cursed goblin staff,item_model_male0,534
11709,Cursed goblin staff,item_model_male1,567
11709,Cursed goblin staff,item_model_female0,534
11709,Cursed goblin staff,item_model_female1,567
11710,Anti-dragon shield (nz),item_model_ground,26447
11710,Anti-dragon shield (nz),item_model_male0,26424
11710,Anti-dragon shield (nz),item_model_female0,26424
11711,Magic secateurs (nz),item_model_ground,7303
11711,Magic secateurs (nz),item_model_male0,7126
11711,Magic secateurs (nz),item_model_female0,42630
11712,Chaos rune (nz),item_model_ground,2707
11713,Death rune (nz),item_model_ground,2645
11714,Blood rune (nz),item_model_ground,2665
11715,Air rune (nz),item_model_ground,2405
11716,Water rune (nz),item_model_ground,2652
11717,Earth rune (nz),item_model_ground,2737
11718,Fire rune (nz),item_model_ground,2399
11719,Rune pickaxe (nz),item_model_ground,2529
11719,Rune pickaxe (nz),item_model_male0,509
11719,Rune pickaxe (nz),item_model_female0,509
11720,Mithril pickaxe (nz),item_model_ground,2529
11720,Mithril pickaxe (nz),item_model_male0,509
11720,Mithril pickaxe (nz),item_model_female0,509
11721,Iron pickaxe (nz),item_model_ground,2529
11721,Iron pickaxe (nz),item_model_male0,509
11721,Iron pickaxe (nz),item_model_female0,509
11722,Super ranging (4),item_model_ground,2789
11723,Super ranging (3),item_model_ground,2697
11724,Super ranging (2),item_model_ground,2384
11725,Super ranging (1),item_model_ground,2621
11726,Super magic potion (4),item_model_ground,2789
11727,Super magic potion (3),item_model_ground,2697
11728,Super magic potion (2),item_model_ground,2384
11729,Super magic potion (1),item_model_ground,2621
11730,Overload (4),item_model_ground,2789
11731,Overload (3),item_model_ground,2697
11732,Overload (2),item_model_ground,2384
11733,Overload (1),item_model_ground,2621
11734,Absorption (4),item_model_ground,2789
11735,Absorption (3),item_model_ground,2697
11736,Absorption (2),item_model_ground,2384
11737,Absorption (1),item_model_ground,2621
11738,Herb box,item_model_ground,2426
11739,Open herb box,item_model_ground,2426
11740,Scroll of redirection,item_model_ground,32824
11741,Rimmington teleport,item_model_ground,29215
11742,Taverley teleport,item_model_ground,29206
